Primary.Type.Num,Location.Description.Num,Domestic,Latitude,Longitude,Target,Prediction
0,13,0,41.883500186999996,-87.627876698,1,1
0,2,0,41.795735516,-87.75664077100002,0,0
0,20,0,41.904394115,-87.63000143200001,0,0
0,13,0,41.739265865,-87.604893749,1,1
8,1,0,41.77675506,-87.673837575,0,0
0,8,0,41.688172486999996,-87.710450335,0,0
17,3,0,41.891730605,-87.68183073899998,1,1
3,0,0,41.784610098,-87.691925272,0,0
0,45,0,41.835681539,-87.619430046,0,0
4,5,1,41.736269116,-87.62776824299999,0,0
9,1,1,41.911046162,-87.693342967,0,0
5,75,0,41.981295861,-87.885097567,0,0
1,0,0,41.768105575999996,-87.620179762,0,0
0,0,0,41.803942454,-87.67092907600002,0,0
2,0,0,41.947628919,-87.70417786200001,0,0
6,3,0,41.786200624,-87.646163334,1,1
3,9,0,41.776446898,-87.684784256,0,0
1,1,0,41.862218265,-87.639087164,0,0
0,3,0,41.895513392,-87.710742689,0,0
2,0,0,41.685471186,-87.664395348,0,0
0,1,0,41.915926166,-87.725296034,0,0
0,22,0,41.884470703000005,-87.633102775,0,0
2,0,0,41.941748603,-87.66871808399998,0,0
0,3,0,41.94103187,-87.717857097,0,0
0,3,0,41.877837528,-87.62766725600002,0,0
1,2,0,41.937253439,-87.728250629,1,0
5,4,0,41.889202315,-87.61761145700001,0,0
3,0,1,41.806155768,-87.644116202,0,0
2,10,0,41.934485355999996,-87.730496623,0,0
0,6,0,41.909304522,-87.77167042399998,0,0
4,2,0,41.914142284,-87.728909857,0,0
4,1,1,41.970983112,-87.71343554799999,0,0
7,7,0,42.004694436,-87.672883168,1,1
2,29,0,41.868518128000005,-87.624113021,0,0
0,5,0,41.884048115,-87.72407803799999,0,0
1,1,1,41.878582195,-87.74632725299999,0,0
1,15,0,41.700668506999996,-87.62088509600002,1,0
1,1,0,41.722710416999995,-87.62747702200001,0,0
0,58,0,41.878680975,-87.649601889,0,0
1,1,0,41.994565826999995,-87.65922601700001,0,0
3,2,1,41.8939584,-87.75556337,0,0
0,0,0,41.807916425,-87.68931233299999,0,0
0,0,0,41.812417206,-87.60395545899998,0,0
4,0,0,41.772256368,-87.659513205,1,0
2,2,0,41.904627359,-87.710301495,0,0
6,0,0,41.879414176,-87.75235650100002,1,1
2,0,0,41.733571929,-87.63187915600002,0,0
1,55,0,41.887571335,-87.702156331,0,0
0,13,0,41.882394061999996,-87.627844798,0,1
2,42,0,41.844773935999996,-87.73429759700001,0,0
0,19,0,41.765755571,-87.57629242700001,1,0
4,1,1,41.957915284,-87.715488729,1,0
0,10,0,41.744359655,-87.546675827,0,0
0,7,0,41.857969611,-87.655534354,0,0
1,1,0,41.899082422,-87.71917838,0,0
5,64,0,41.844445471,-87.71021408899998,0,0
0,2,0,41.747661565,-87.602006477,0,0
0,22,1,41.894539838,-87.624243916,0,0
2,0,0,41.888329731999995,-87.625149941,0,0
6,0,0,41.686534576999996,-87.633737601,1,1
1,11,0,41.774878375,-87.665358824,1,0
0,12,0,41.755147134,-87.67683320399998,0,0
1,2,1,41.942462377,-87.747914013,0,0
0,7,0,41.883222953,-87.62563599299999,0,0
0,65,0,41.754592961,-87.74152853700001,0,0
0,0,1,41.791344209,-87.66207826700001,0,0
0,15,0,41.881203182,-87.647342333,1,0
3,1,1,41.852535656,-87.72352562,0,0
6,3,0,41.777159556,-87.702371236,1,1
0,3,0,41.890642177,-87.68686972,0,0
2,0,0,41.925584883,-87.688890934,0,0
0,0,0,41.785044121,-87.618980083,0,0
3,0,1,41.856687544,-87.682006664,0,0
0,4,0,41.908623747,-87.63012767,0,0
1,74,0,41.984892873,-87.652770006,0,0
1,0,1,41.7967948,-87.69144439200001,0,0
2,0,0,41.945197578,-87.66673775299999,0,0
2,2,0,41.923545079,-87.72185410600002,0,0
0,0,0,41.839068691,-87.655330173,0,0
2,0,0,41.772836731,-87.679691937,0,0
0,75,0,41.987806409,-87.88966815100002,0,0
6,9,0,41.880748878,-87.72395515,1,1
3,2,0,41.690333373,-87.612087611,1,0
2,1,0,41.78827445,-87.663206679,0,0
0,1,0,41.8953446,-87.65945137,0,0
3,0,0,41.824680126,-87.60853084899998,1,0
0,13,0,41.896714548,-87.625340136,0,1
0,11,0,41.701938041,-87.524529465,0,0
1,0,0,41.856367584000004,-87.73255594,0,0
1,1,0,41.76394975,-87.572541906,1,0
0,25,0,41.881173225,-87.64968181299999,0,0
0,10,0,41.85713917,-87.651541978,0,0
2,5,0,41.754592961,-87.74152853700001,0,0
1,1,1,41.975280626,-87.75227670299999,1,0
5,56,0,41.979006297,-87.906463155,0,0
0,2,0,41.754535659,-87.58447977600002,0,0
1,0,0,41.70457138,-87.565149134,0,0
2,0,0,41.761773620999996,-87.69417601399998,0,0
0,0,0,41.772385546,-87.590126684,0,0
2,0,0,41.685618335,-87.65068334700001,0,0
0,6,0,41.915729613,-87.746056778,1,0
5,1,0,41.740352456,-87.564847409,0,0
5,2,0,41.703699517,-87.56445274100003,0,0
5,23,0,41.705887536,-87.720214826,0,0
2,0,0,41.968024822,-87.65008876600002,0,0
4,2,0,41.78976321,-87.63171793,0,0
2,0,0,41.890814195,-87.67752095,0,0
2,2,1,41.692227334,-87.612147004,0,0
2,0,0,41.695481964,-87.63523342799999,0,0
0,0,0,41.777828863,-87.773255389,0,0
0,0,0,41.887571335,-87.702156331,0,0
1,32,0,41.878926264,-87.629337063,0,0
0,6,0,41.911089088000004,-87.678566242,0,0
0,5,0,41.867069675,-87.7261961,0,0
0,11,0,41.914945331,-87.70520071700001,0,0
2,0,0,41.968815583,-87.730515029,0,0
1,3,0,41.797286045,-87.65981218399997,0,0
1,0,0,41.886838538,-87.66432967899998,0,0
0,2,0,41.946253786,-87.643914215,0,0
0,0,0,41.781811321,-87.59467426399998,0,0
2,28,0,41.895429461,-87.71962107899998,0,0
2,0,0,41.787014838000005,-87.619031541,0,0
0,0,0,41.925126405,-87.670062851,0,0
1,2,1,41.756094931,-87.644659401,1,0
0,0,0,41.840467581,-87.625200854,0,0
1,1,0,41.962734421,-87.65108288299999,0,0
3,16,0,41.735931109,-87.65364248200001,0,0
0,0,0,41.786577479,-87.620635097,0,0
2,0,0,41.870055590999996,-87.76427824,0,0
5,4,0,41.691277987,-87.60434800200001,0,0
1,0,0,41.873965218,-87.65682305700001,0,0
1,12,0,41.898436079,-87.76973442,0,0
0,0,0,41.961232709,-87.64683388,0,0
0,0,0,41.839888713,-87.644635092,0,0
0,10,0,41.911772915,-87.651772809,0,0
1,14,0,41.781710088000004,-87.635094549,0,0
0,23,0,41.794172544,-87.70357593,1,0
5,0,0,41.827797157,-87.631434876,0,0
4,0,0,41.909474609,-87.757804083,1,0
10,0,0,41.65365182,-87.613726466,1,1
10,3,0,41.894556091,-87.723610888,1,1
5,21,0,41.88320802,-87.63349847799999,0,0
5,1,0,41.892531405999996,-87.708905864,0,0
1,2,1,41.854533787,-87.72358372299999,1,0
0,0,0,41.683880627,-87.660362856,0,0
1,9,0,41.880972165,-87.75875395799999,0,0
0,0,0,41.808967652,-87.68934215200001,0,0
3,2,0,41.969065115999996,-87.65661570200001,0,0
1,7,0,41.737506567,-87.585216242,0,0
4,2,0,41.850132989,-87.691531723,0,0
1,0,0,41.752353215,-87.603990848,0,0
0,43,0,41.904505139,-87.640590874,0,0
0,0,0,41.93563339,-87.771255705,0,0
1,2,1,41.884776431,-87.749109294,0,0
0,0,0,41.911121846,-87.64981054200001,0,0
1,3,0,41.897221377,-87.76548065600002,0,0
2,1,0,41.779426678,-87.66600456299999,0,0
3,33,0,41.74806235,-87.682801662,0,0
1,38,0,41.850128609,-87.691729967,0,0
0,1,0,41.743068986,-87.601362384,0,0
2,0,0,41.725239245,-87.56932819,0,0
6,0,0,41.771658175,-87.656722386,1,1
0,4,0,41.897895128,-87.624096605,0,0
4,2,1,41.768831856999995,-87.58129663700001,0,0
3,1,0,41.766161865,-87.56269202799999,0,0
1,3,0,41.857035354000004,-87.725428385,0,0
4,0,0,41.774090471,-87.600921791,1,0
7,40,0,41.787036651,-87.644167016,1,1
0,2,1,41.801137262,-87.622626646,1,0
4,3,0,41.880383801,-87.754165415,1,0
1,0,1,41.764098976999996,-87.671082473,1,0
2,5,0,41.862132355,-87.666264958,0,0
0,1,0,41.91997474,-87.680948266,0,0
10,24,0,41.987694479,-87.81089486799999,0,1
3,1,0,41.829427968000005,-87.64607547600002,0,0
5,4,0,41.999343695,-87.66066924,0,0
3,2,0,41.934454327,-87.761445885,0,0
1,3,1,41.993571267,-87.67990660299999,0,0
1,11,1,41.935541849,-87.76271149,0,0
3,14,0,41.784484203000005,-87.657053213,0,0
0,1,0,41.955697638000004,-87.773197065,0,0
1,15,0,41.881203182,-87.647342333,0,0
6,9,0,41.893702612,-87.765350219,1,1
0,13,0,41.882764906,-87.632386952,0,1
4,7,0,41.6837713,-87.680905333,0,0
0,0,0,41.873655502,-87.708726125,0,0
2,0,0,41.759867082,-87.593258304,0,0
5,13,0,41.809364535,-87.617752585,0,0
2,12,0,41.986664286999996,-87.712062276,0,0
4,8,1,41.763243858,-87.71869043,0,0
2,8,0,41.654562573,-87.53867992299999,0,0
0,0,0,41.914964155,-87.634827036,0,0
0,0,0,41.752128151,-87.603986066,0,0
0,0,0,41.887632228,-87.61535202200001,0,0
2,1,1,41.874840069,-87.75573192,0,0
1,2,0,41.798087928,-87.588340821,0,0
0,7,0,41.893387387,-87.62116045299999,0,0
2,10,0,41.697582938000004,-87.611061901,0,0
1,2,1,41.881944141999995,-87.734152511,0,0
8,0,0,41.898380224,-87.773463154,1,1
0,3,0,41.768434033000005,-87.674260053,0,0
0,0,0,41.731252736,-87.5993277,0,0
0,0,0,41.837552683,-87.734089721,0,0
2,1,0,41.815889401999996,-87.600614491,0,0
2,2,0,41.85744665,-87.623923346,0,0
0,0,0,41.703713973,-87.530450671,0,0
4,4,0,41.767847633,-87.566498814,0,0
3,8,0,41.809574175,-87.69180101399998,0,0
0,6,0,41.722476277,-87.57479695100002,0,0
1,3,0,41.879297705,-87.62770627100002,1,0
0,0,0,41.92610182,-87.649683736,1,0
2,0,0,41.850491148,-87.73447182299999,0,0
1,3,1,41.779090123,-87.695158983,0,0
1,1,0,41.742134096,-87.556365508,0,0
0,0,0,41.911935469,-87.707313339,0,0
0,3,0,41.843724660999996,-87.729396905,0,0
1,3,0,41.751128044,-87.61424762200001,0,0
2,2,0,41.839464759,-87.62323390799999,0,0
1,33,0,41.69522655,-87.642467755,0,0
1,11,0,41.894321059,-87.724828857,0,0
4,2,0,41.895941933,-87.74679272200001,0,0
0,0,0,41.664462399,-87.621313657,0,0
7,29,0,41.693990682,-87.67984642100002,0,1
14,4,0,41.802972574,-87.619430154,1,1
0,0,0,41.964472656,-87.653127096,0,0
1,0,0,41.855670644,-87.711944158,0,0
1,3,0,41.858441051999996,-87.72244535,0,0
4,2,0,41.803885383,-87.618822181,0,0
1,2,0,41.852461545,-87.72352265299999,0,0
4,2,1,41.746834554,-87.601422217,1,0
1,0,1,41.821461084,-87.61992555100002,0,0
0,2,0,41.984279978,-87.670905746,1,0
1,2,0,41.981779495,-87.77563503,1,0
3,17,0,41.968120549,-87.762582634,0,0
0,1,0,41.931615262,-87.670800464,0,0
1,2,1,41.749663833,-87.66584749399998,0,0
7,2,0,41.918215999000005,-87.702115319,1,0
2,0,0,41.961461596999996,-87.761730226,0,0
0,5,0,41.833135313,-87.61553942299999,0,0
0,0,0,41.707160552,-87.623823775,0,0
0,0,0,41.896624291,-87.662413076,0,0
1,1,1,41.960495998,-87.681939596,1,0
1,3,1,41.771835889,-87.63731687399998,0,0
1,3,0,41.702219455,-87.650793417,0,0
3,15,0,41.744614234000004,-87.554639013,1,0
6,3,0,41.859986969,-87.73354992700001,1,1
0,2,0,41.756617188,-87.562688944,0,0
1,0,1,41.750751798,-87.70851910200001,0,0
2,1,0,41.854847589,-87.657556808,0,0
0,2,0,41.759668964,-87.613914039,0,0
0,1,0,41.750154295,-87.661008708,0,0
0,0,0,41.808976134,-87.599255414,0,0
9,2,0,41.746742643000005,-87.661396095,0,0
2,10,0,41.94168339,-87.827697036,0,0
8,3,0,41.664735608,-87.631825316,1,1
0,7,0,41.880404956,-87.62435614700001,0,0
1,7,0,41.722982242,-87.57536611,0,0
10,0,0,41.759295673000004,-87.613903548,1,1
0,32,0,41.881556538000005,-87.627758535,0,0
0,3,0,41.800092799,-87.73927998399998,0,0
4,1,1,41.728851343,-87.570655525,1,0
5,4,0,41.780233374,-87.791093479,0,0
2,1,0,41.736240021,-87.69112441799999,0,0
1,11,0,41.805837407,-87.66124845,0,0
0,20,0,41.904938791,-87.635164084,0,0
0,16,0,41.692122688000005,-87.661441272,0,0
0,3,0,41.766580389,-87.643201997,0,0
2,5,0,41.928972357,-87.641450731,0,0
3,28,0,41.869152453000005,-87.704250387,0,0
0,0,0,41.879734045,-87.666750241,0,0
1,3,0,41.760604226999995,-87.584621807,0,0
1,1,1,41.878085444,-87.741506816,0,0
4,1,0,41.773380362,-87.582321307,0,0
2,0,0,41.765842073,-87.656563565,0,0
3,14,0,41.73365047,-87.557845321,0,0
0,0,0,41.948759476,-87.75532242799999,0,0
4,1,1,41.748418256,-87.631816504,0,0
0,16,0,41.893469034,-87.632648229,0,0
3,3,0,41.88285164,-87.670566354,0,0
4,1,0,41.843922218,-87.6269207,0,0
2,0,0,41.98364028,-87.77681047700001,0,0
4,1,0,41.954888765999996,-87.701933722,0,0
7,9,0,41.861997505,-87.721394616,1,1
1,2,1,41.918521125,-87.69922064100003,0,0
0,0,0,41.923314779,-87.725512504,0,0
1,3,0,41.903892885,-87.631953862,0,0
2,0,0,41.917451038,-87.701241041,0,0
5,0,0,41.753116299,-87.55143947399998,1,0
1,2,1,41.98538955,-87.71382914200001,0,0
0,4,0,41.96781411,-87.656209751,0,0
0,1,0,41.727424815,-87.61108309,0,0
1,1,1,41.711838378,-87.61875105799999,1,0
12,0,0,41.869567221,-87.743094378,1,1
5,30,0,41.896888585999996,-87.628203192,1,0
0,12,1,41.655366669,-87.596772185,0,0
1,0,0,41.949044404,-87.70910822799999,0,0
0,19,0,41.780323147,-87.673925674,1,0
3,1,0,41.750615371,-87.616525456,0,0
3,7,0,41.775870198,-87.742187184,0,0
0,2,0,41.792437357,-87.77733438799999,0,0
4,2,0,41.933917155,-87.694437434,0,0
3,11,0,41.938035223,-87.717352978,0,0
0,6,0,41.739727015,-87.60491052200001,0,0
0,1,0,41.781914375999996,-87.689814577,0,0
0,20,0,41.914341576999995,-87.664854498,0,0
5,15,0,41.846354955,-87.68144350899998,0,0
6,3,0,41.879487643000004,-87.746296934,1,1
2,0,0,41.928231875,-87.77343372700001,0,0
2,12,0,41.781731648000004,-87.58786288600002,0,0
14,18,0,41.945039683000005,-87.654774622,1,1
0,10,0,41.854300404,-87.622820226,0,0
1,0,1,41.959895177,-87.71065316299999,0,0
1,2,1,41.910679964,-87.710084665,0,0
0,14,0,41.804847175999996,-87.62434618399998,0,0
1,1,1,41.73004972,-87.553353191,0,0
10,3,0,41.910442535,-87.753827646,1,1
2,0,0,41.969135981,-87.71338359,0,0
1,1,1,41.754488525999996,-87.559965726,0,0
6,3,0,41.75034678,-87.663894471,1,1
3,8,0,41.74204609,-87.66687176100002,0,0
3,19,0,41.89540929,-87.72149816,1,0
1,0,0,41.79692803,-87.654934706,1,0
0,15,0,41.695982095,-87.59665314200001,1,0
0,49,0,41.912365441999995,-87.680544473,0,0
2,2,1,41.790597548,-87.61749564200001,0,0
4,1,1,41.825133221,-87.70202150200001,0,0
7,2,0,41.743087268000004,-87.66234294600002,1,0
0,10,0,41.774133373000005,-87.72386557799999,0,0
0,12,0,41.949649326,-87.64407246,0,0
0,3,0,41.774568527,-87.599717551,0,0
0,45,0,41.90970003,-87.740087029,0,0
0,46,0,41.881348623,-87.674525788,0,0
3,61,0,41.830638056,-87.65435873,0,0
0,7,0,41.917151101,-87.648460233,0,0
0,15,0,41.825194431,-87.61702232799999,0,0
3,19,0,41.765162688000004,-87.624896894,1,0
5,103,0,41.788987036,-87.74147999,0,0
0,15,0,41.808578073,-87.667697497,0,0
1,17,0,41.745903108,-87.57709368200001,0,0
0,2,0,41.770088172,-87.646962176,0,0
1,32,0,41.794766069,-87.618369729,0,0
5,4,0,41.882470918,-87.627847625,0,0
0,22,0,41.882506125,-87.620660694,0,0
0,5,0,41.870389764,-87.625902397,0,0
0,3,1,41.88233367,-87.62784179100002,0,0
4,1,1,41.770338643,-87.621822976,0,0
0,15,0,41.795191528000004,-87.58815799799999,1,0
2,28,0,41.824974984,-87.669571282,0,0
1,1,0,41.912345246,-87.748064385,0,0
5,43,0,41.881770084,-87.635309866,0,0
2,2,0,41.885360495,-87.73674268200001,0,0
1,41,0,41.751505533,-87.583994603,0,0
0,12,0,41.703510909,-87.70246192,1,0
0,0,0,41.884833146999995,-87.63539036899998,0,0
9,1,1,41.841795224,-87.70983978299999,0,0
1,31,1,41.826837914,-87.63253872799999,1,0
0,40,0,41.778526131,-87.665460289,0,0
0,3,0,41.899178863,-87.634297515,0,0
5,4,0,41.947225886,-87.655545441,1,0
1,1,1,41.781231428000005,-87.62060630399998,1,0
1,1,1,41.915349233,-87.79498482700001,1,0
12,0,0,41.869559676,-87.743762659,1,1
5,6,0,42.019381415,-87.672425761,0,0
0,46,0,41.752688801,-87.70490879100002,0,0
4,0,0,41.670045084,-87.64165001,1,0
1,3,1,41.831048676,-87.62288295100002,0,0
8,9,0,41.747786457,-87.66580098,1,1
1,1,1,41.66805697,-87.62835251,1,0
1,9,0,41.934981744,-87.762102717,0,0
0,0,0,41.695558395999996,-87.62797537,0,0
1,9,0,41.881989894,-87.629957085,0,0
1,1,1,41.815091011,-87.694412872,0,0
3,0,0,41.809227646,-87.70156879999998,0,0
1,26,0,41.902524908000004,-87.73552866600002,0,0
0,3,0,41.875070002,-87.64097492799999,0,0
1,1,1,41.870954857,-87.706655951,0,0
0,2,0,41.974325413,-87.67067058100002,0,0
2,0,0,41.968202874,-87.731418031,0,0
1,1,0,41.827090399,-87.62315786799999,1,0
2,10,0,41.849400348,-87.679382895,0,0
1,2,1,41.763305308,-87.559870854,1,0
5,1,0,41.751943747,-87.699169685,0,0
3,4,0,41.883210775,-87.629906972,0,0
2,8,0,41.779120086,-87.615599494,0,0
0,2,1,41.893408918,-87.765338129,0,0
5,27,0,41.799531452,-87.590040481,0,0
1,4,1,41.89589142,-87.71876819299999,0,0
1,1,1,41.804100478,-87.663632299,0,0
5,71,0,41.980826277,-87.883611316,0,0
2,0,0,41.90686701,-87.72521301799999,0,0
1,3,0,41.96758651,-87.66419516799999,0,0
0,12,0,41.78972441,-87.659619991,0,0
4,1,0,41.895363963,-87.660413483,0,0
12,3,0,41.879609452,-87.73850369,1,1
0,1,0,41.680327971,-87.622731195,0,0
8,3,0,41.73899752,-87.647348306,1,1
0,3,0,41.750519979,-87.610062003,0,0
12,0,0,41.782136256,-87.66428254799999,1,1
3,20,0,41.868541914,-87.639235361,0,0
1,3,1,41.807755932,-87.732628871,1,0
7,15,0,41.866487235,-87.697671823,1,1
2,2,0,41.90952602,-87.753839609,0,0
2,8,1,41.888932488,-87.75641663299999,0,0
0,28,0,41.776632076,-87.61401411799999,0,0
5,4,0,41.849987061,-87.68557984200001,0,0
1,2,0,41.921287585,-87.734016063,0,0
2,1,0,41.869987687,-87.728441157,0,0
2,4,0,41.718243458,-87.681981639,0,0
1,0,0,41.890057206,-87.628491342,1,0
0,0,0,41.91061015,-87.66923591,0,0
2,8,0,41.72117179,-87.616545085,0,0
3,6,0,41.903695631,-87.66750390899998,0,0
0,0,0,41.777780265,-87.72640475799999,0,0
1,34,0,41.751928332,-87.64407726399998,1,0
0,5,0,41.820458486999996,-87.69386057700001,0,0
1,14,0,41.691314623000004,-87.71704338100002,0,0
3,2,0,41.772387318,-87.58997636,0,0
0,0,0,41.92566951,-87.66575782299999,0,0
0,2,0,41.756447096,-87.56147052700001,0,0
5,1,0,41.927338429,-87.702727285,0,0
5,1,0,41.74862025,-87.657737581,0,0
1,1,0,41.874964796,-87.68939971399998,0,0
0,0,0,41.89617732,-87.748285487,1,0
0,0,0,41.745020034,-87.60869829200001,0,0
7,2,0,41.800363658,-87.67326914700001,0,0
0,0,0,41.891710139000004,-87.645841619,0,0
2,1,0,41.889359525,-87.757845115,0,0
0,1,0,41.917137894,-87.68494531200001,0,0
5,2,0,41.82163175,-87.689699547,0,0
3,0,0,41.74951478,-87.599980889,0,0
0,0,0,41.760189899000004,-87.694129421,0,0
0,2,0,41.890006326,-87.712379085,0,0
0,4,0,41.910652354,-87.666101686,0,0
0,21,0,41.778883826,-87.664206366,0,0
0,2,1,41.853779818,-87.717031542,0,0
0,52,0,41.997463824,-87.705210263,0,0
1,2,1,41.882171535,-87.770417189,0,0
0,4,0,41.879901533,-87.62772166100002,0,0
1,2,0,41.775967142,-87.614322172,0,0
5,2,0,41.736698524,-87.55003019600002,0,0
1,3,1,41.735800837,-87.66229422299999,0,0
1,1,0,41.767562329,-87.686992503,0,0
0,0,0,41.924886197,-87.689085373,0,0
0,0,0,41.952115825999996,-87.716846124,0,0
5,4,0,41.851776711,-87.704413331,0,0
5,48,0,41.933799675,-87.653897806,0,0
2,11,0,41.995054073,-87.69224081,0,0
6,0,0,41.96825963,-87.72604149700001,1,1
1,2,1,41.875413476999995,-87.714099248,0,0
0,0,0,41.874281815,-87.731455575,0,0
4,1,1,41.900940461,-87.76560933,0,0
2,10,0,41.897292442,-87.754431394,0,0
0,1,0,41.914087383,-87.728906701,1,0
0,1,0,41.946171491,-87.662448884,0,0
0,0,0,41.763577924,-87.58360856700001,0,0
1,14,0,41.828292578,-87.64117099100002,0,0
3,2,0,41.998518774000004,-87.809345816,1,0
1,0,0,41.8206162,-87.689669362,0,0
0,0,0,41.903516289,-87.684594582,0,0
6,3,0,41.849858767,-87.714063153,1,1
1,28,0,41.871731089,-87.71672328,1,0
0,15,0,41.927998524,-87.673208159,0,0
5,2,0,41.760641838000005,-87.645508777,0,0
9,1,0,41.773507072,-87.571142209,0,0
3,4,0,41.873807522,-87.69445629,0,0
5,3,0,41.805242489,-87.72228343100002,1,0
0,6,0,41.765755571,-87.57629242700001,1,0
4,0,0,41.750185415,-87.644029945,0,0
0,6,0,41.737240125999996,-87.721514192,0,0
0,0,0,41.893350139,-87.68920405700001,0,0
5,75,0,41.980826277,-87.883611316,0,0
0,0,0,41.910201047,-87.718987314,0,0
0,45,0,41.885730181,-87.634433124,0,0
1,3,0,41.774498032,-87.591304761,0,0
1,32,0,41.852868298000004,-87.63091491,0,0
0,7,0,41.910552858,-87.673101379,0,0
7,40,0,41.895982869,-87.62818377100002,1,1
2,1,0,41.917877864,-87.742752292,0,0
2,0,0,41.837782374,-87.732880255,0,0
6,3,0,41.880676728000005,-87.702962284,1,1
2,0,0,41.751064764,-87.56258312,0,0
4,1,1,41.790724397,-87.64178798200001,0,0
5,7,0,41.88068906,-87.728733158,0,0
2,0,0,41.688307082,-87.61324520299999,0,0
6,3,0,41.874376895,-87.723986307,1,1
0,1,0,41.795944444,-87.64276970799999,0,0
0,7,0,41.913193235,-87.648344566,0,0
4,1,0,41.735285727,-87.648479626,0,0
0,68,0,41.979534382,-87.910494191,0,0
0,16,0,41.692358646,-87.623096746,0,0
0,1,0,41.739642809,-87.722810456,0,0
0,3,0,41.816180724,-87.616777947,0,0
0,29,0,41.817969217,-87.60921550399998,0,0
4,1,1,41.788357874,-87.62230212600002,0,0
1,1,0,41.731529031,-87.54293065899998,0,0
0,0,0,41.908570866,-87.73507917200001,0,0
4,2,1,41.940076135,-87.64247379700001,1,0
8,9,0,41.764864886999995,-87.667801295,0,1
3,6,0,41.932088059,-87.746612358,0,0
0,2,0,41.799528474,-87.72947098799999,0,0
1,11,1,41.970857794000004,-87.708542274,1,0
0,27,0,41.970935718,-87.65972161,0,0
0,2,1,41.891553453,-87.76526642200001,0,0
4,24,0,41.87102983,-87.676368411,0,0
1,0,1,41.752593956999995,-87.580892513,0,0
2,12,0,41.880960379,-87.707156755,0,0
0,0,0,41.779482318,-87.610781552,0,0
11,5,0,41.800931823,-87.727059221,1,1
0,21,0,41.721262968000005,-87.62416317,0,0
0,36,0,41.884497529,-87.625838595,0,0
3,8,0,41.706865215,-87.648422438,1,0
0,6,0,41.851912036,-87.694622835,0,0
0,11,0,41.679093311,-87.637127417,0,0
1,0,0,41.881758276999996,-87.626202983,0,0
4,5,0,41.973923557,-87.65775209799999,1,0
4,1,0,41.900424795999996,-87.642467932,0,0
1,1,0,41.660475371,-87.64619516100002,0,0
0,0,0,41.702912522,-87.62697218,0,0
0,2,1,41.911506905,-87.769178583,0,0
0,5,0,41.678349533,-87.662496042,1,0
1,2,0,41.810713018,-87.593656375,1,0
9,1,0,41.871883622,-87.704366801,0,0
2,0,1,41.690808049,-87.61998705299999,0,0
0,2,0,41.783151948000004,-87.597889105,0,0
0,7,0,41.890829171,-87.630418369,0,0
2,0,0,41.8974947,-87.74831386700001,0,0
0,5,0,41.95276886,-87.794846516,0,0
0,3,0,41.902137003,-87.766175449,0,0
0,11,0,41.690695584000004,-87.696124956,0,0
7,74,0,41.883829743,-87.614201099,1,0
0,6,0,41.889760548000005,-87.627998797,0,0
1,1,0,41.868219921,-87.664046556,0,0
1,1,0,41.880873135,-87.76978228799999,0,0
1,3,0,41.796926272,-87.66587806,0,0
1,3,1,41.754296839,-87.573601458,0,0
1,2,1,41.779907312,-87.699510196,0,0
0,18,0,41.921753174,-87.65261462299999,0,0
0,0,0,41.8282149,-87.69751856,0,0
0,12,0,41.951198919,-87.7775192,0,0
2,26,0,41.76807935,-87.665117775,0,0
0,4,0,41.765384329,-87.693047847,0,0
5,1,0,41.938819147,-87.747590817,0,0
10,9,0,41.87846302,-87.75583883200001,1,1
0,12,0,41.779012821,-87.664208692,0,0
0,0,0,41.777830892,-87.773108721,0,0
8,3,0,41.76512058,-87.649654302,1,1
2,11,0,42.014314646,-87.683786255,0,0
0,11,0,41.987338819,-87.665062403,0,0
0,0,0,41.886518885,-87.665989292,0,0
0,5,0,41.727590123,-87.585023579,0,0
0,1,0,41.811364344,-87.605834495,0,0
7,16,0,41.880487595,-87.745964635,1,1
0,12,0,41.693204551,-87.54132034700001,0,0
1,2,1,41.867743811,-87.699605209,0,0
2,5,0,41.894197605,-87.641469907,0,0
6,0,0,41.979682911,-87.701479205,1,1
5,47,0,41.896442307,-87.65572272799999,0,0
2,0,0,41.663886526,-87.632998341,0,0
0,6,0,41.890246706999996,-87.63255123,0,0
0,5,0,41.953955465,-87.70238409299999,1,0
1,0,0,41.859892593000005,-87.64801066,0,0
1,0,1,41.89592595,-87.74904074700001,0,0
1,9,1,41.899133243,-87.71331549,0,0
0,0,0,41.901170533,-87.66743463700001,0,0
0,9,0,41.908192336999996,-87.714910394,0,0
0,0,0,41.881946101,-87.73400193299999,0,0
2,2,0,41.720350929,-87.54966466399998,0,0
0,1,0,41.690729148,-87.626761321,1,0
6,11,0,41.910440254,-87.75391951200001,1,1
2,10,0,41.656406901,-87.53989045,0,0
0,15,0,41.832329279,-87.61698314600002,1,0
2,2,1,41.877138797,-87.721628399,0,0
0,1,0,41.776076238,-87.770088413,0,0
1,4,0,41.958971937,-87.65336575299999,0,0
0,8,0,41.906337583,-87.67979402,0,0
0,2,0,41.930418281,-87.762139759,0,0
3,5,0,41.969269992,-87.761954601,0,0
1,1,1,41.785715794,-87.68503552,1,0
2,2,0,41.754458054000004,-87.60528272299999,0,0
0,0,0,41.751375919000004,-87.681558841,0,0
0,6,0,41.990039575,-87.659042037,0,0
5,37,0,41.953852531,-87.713208208,0,0
0,0,0,41.949383746,-87.720136799,0,0
